TIME,DATE,voltage,current,power
14:32:14,04/04/2025,73.8,1.082,80.0
14:32:15,04/04/2025,73.7,1.082,79.9
14:32:16,04/04/2025,73.7,1.082,79.9
14:32:19,04/04/2025,73.7,1.082,79.9
14:32:20,04/04/2025,73.8,1.082,79.9
14:32:21,04/04/2025,73.7,1.082,80.0
14:32:22,04/04/2025,73.8,1.083,80.0
14:32:24,04/04/2025,73.7,1.082,79.9
14:32:27,04/04/2025,73.7,1.081,79.8
14:32:29,04/04/2025,73.7,1.081,79.9
14:32:30,04/04/2025,73.7,1.082,79.9
14:32:32,04/04/2025,73.7,1.082,79.9
14:32:33,04/04/2025,73.7,1.081,79.9
14:32:34,04/04/2025,73.7,1.081,79.8
14:32:36,04/04/2025,73.7,1.081,79.7
14:32:37,04/04/2025,73.7,1.081,79.8
14:32:39,04/04/2025,73.7,1.081,79.7
14:32:40,04/04/2025,73.7,1.081,79.8
14:32:40,04/04/2025,73.7,1.081,79.7
14:32:43,04/04/2025,73.7,1.081,79.8
14:32:44,04/04/2025,73.7,1.081,79.8
14:32:45,04/04/2025,73.7,1.081,79.8
14:32:46,04/04/2025,73.7,1.081,79.8
14:32:47,04/04/2025,73.6,1.081,79.7
14:32:48,04/04/2025,73.7,1.081,79.8
14:32:53,04/04/2025,73.7,1.081,79.8
14:32:56,04/04/2025,73.7,1.081,79.9
14:32:57,04/04/2025,73.7,1.082,79.9
14:32:58,04/04/2025,73.8,1.083,80.0
14:32:59,04/04/2025,73.8,1.082,80.0
14:33:01,04/04/2025,73.8,1.082,79.9
14:33:02,04/04/2025,73.8,1.082,80.0
14:33:03,04/04/2025,73.7,1.081,79.9
14:33:04,04/04/2025,73.7,1.082,79.8
14:33:09,04/04/2025,73.8,1.082,79.9
14:33:10,04/04/2025,73.8,1.082,80.0
14:33:12,04/04/2025,73.8,1.081,79.9
14:33:13,04/04/2025,73.7,1.081,79.9
14:33:14,04/04/2025,73.7,1.082,79.9
14:33:15,04/04/2025,73.8,1.082,80.0
14:33:17,04/04/2025,73.8,1.082,80.0
14:33:18,04/04/2025,73.8,1.083,80.1
14:33:20,04/04/2025,73.8,1.082,80.0
14:33:21,04/04/2025,73.8,1.082,80.0
14:33:23,04/04/2025,73.8,1.082,80.0
14:33:25,04/04/2025,73.8,1.082,80.0
14:33:26,04/04/2025,73.8,1.082,80.0
14:33:27,04/04/2025,73.7,1.081,79.9
14:33:29,04/04/2025,73.8,1.082,79.9
14:33:30,04/04/2025,73.7,1.081,79.9
14:33:31,04/04/2025,73.8,1.082,79.9
14:33:32,04/04/2025,73.8,1.082,79.9
14:33:33,04/04/2025,73.7,1.081,79.8
14:33:35,04/04/2025,73.7,1.081,79.8
14:33:37,04/04/2025,73.7,1.08,79.7
14:33:38,04/04/2025,73.7,1.08,79.7
14:33:39,04/04/2025,73.7,1.081,79.8
14:33:40,04/04/2025,73.7,1.081,79.8
14:33:41,04/04/2025,73.7,1.08,79.7
14:33:42,04/04/2025,73.7,1.08,79.7
14:33:44,04/04/2025,73.7,1.081,79.8
14:33:45,04/04/2025,73.6,1.08,79.7
14:33:46,04/04/2025,73.7,1.08,79.8
14:33:50,04/04/2025,73.7,1.08,79.8
14:33:53,04/04/2025,73.6,1.079,79.6
14:33:54,04/04/2025,73.6,1.079,79.6
14:33:56,04/04/2025,73.7,1.08,79.7
14:33:58,04/04/2025,73.9,1.083,80.5
14:34:00,04/04/2025,73.7,1.08,79.7
14:34:01,04/04/2025,73.7,1.08,79.7
14:34:02,04/04/2025,73.7,1.08,79.7
14:34:04,04/04/2025,73.7,1.081,79.8
14:34:04,04/04/2025,73.7,1.081,79.9
14:34:05,04/04/2025,73.7,1.08,79.8
14:34:08,04/04/2025,73.7,1.081,79.8
14:34:08,04/04/2025,73.7,1.081,79.9
14:34:10,04/04/2025,73.7,1.081,79.8
14:34:11,04/04/2025,73.7,1.081,79.8
14:34:12,04/04/2025,73.7,1.08,79.8
14:34:13,04/04/2025,73.7,1.081,79.9
14:34:15,04/04/2025,73.7,1.081,79.9
14:34:16,04/04/2025,73.7,1.082,79.9
14:34:17,04/04/2025,73.7,1.081,79.9
14:34:21,04/04/2025,73.8,1.081,79.8
14:34:23,04/04/2025,73.7,1.081,79.8
14:34:24,04/04/2025,73.8,1.081,79.9
14:34:25,04/04/2025,73.8,1.081,79.9
14:34:26,04/04/2025,73.8,1.082,79.9
14:34:28,04/04/2025,73.8,1.081,80.0
14:34:30,04/04/2025,73.8,1.081,79.9
14:34:31,04/04/2025,73.8,1.081,79.9
14:34:33,04/04/2025,73.7,1.081,79.8
14:34:34,04/04/2025,73.7,1.08,79.8
14:34:36,04/04/2025,73.7,1.081,79.8
14:34:37,04/04/2025,73.7,1.08,79.8
14:34:39,04/04/2025,73.7,1.08,79.8
14:34:40,04/04/2025,73.7,1.081,79.8
14:34:41,04/04/2025,73.7,1.081,80.0
14:34:43,04/04/2025,73.7,1.081,79.9
14:34:44,04/04/2025,73.7,1.081,79.8
14:34:45,04/04/2025,73.7,1.081,79.8
14:34:46,04/04/2025,73.7,1.08,79.7
14:34:48,04/04/2025,73.7,1.081,79.7
14:34:50,04/04/2025,73.7,1.08,79.7
14:34:50,04/04/2025,73.7,1.08,79.8
14:34:52,04/04/2025,73.7,1.08,79.7
14:34:53,04/04/2025,73.7,1.08,79.7
14:34:55,04/04/2025,73.7,1.08,79.8
14:34:57,04/04/2025,73.7,1.081,79.8
14:34:58,04/04/2025,73.7,1.08,79.8
14:34:59,04/04/2025,73.7,1.08,79.7
14:35:00,04/04/2025,73.7,1.08,79.7
14:35:01,04/04/2025,73.7,1.08,79.7
14:35:06,04/04/2025,73.7,1.08,79.7
14:35:09,04/04/2025,73.6,1.079,79.6
14:35:10,04/04/2025,73.6,1.079,79.7
14:35:12,04/04/2025,73.6,1.079,79.6
14:35:14,04/04/2025,73.7,1.079,79.7
14:35:15,04/04/2025,73.6,1.079,79.7
14:35:18,04/04/2025,73.6,1.079,79.6
14:35:18,04/04/2025,73.6,1.079,79.6
14:35:19,04/04/2025,73.6,1.079,79.5
14:35:21,04/04/2025,73.6,1.078,79.5
14:35:25,04/04/2025,73.6,1.079,79.6
14:35:27,04/04/2025,73.7,1.08,79.7
14:35:28,04/04/2025,73.7,1.079,79.7
14:35:29,04/04/2025,73.6,1.079,79.6
14:35:30,04/04/2025,73.6,1.079,79.6
14:35:32,04/04/2025,73.6,1.079,79.6
14:35:33,04/04/2025,73.6,1.079,79.6
14:35:34,04/04/2025,73.6,1.078,79.5
14:35:36,04/04/2025,73.6,1.079,79.5
14:35:37,04/04/2025,73.6,1.078,79.5
14:35:39,04/04/2025,73.6,1.079,79.5
14:35:42,04/04/2025,73.6,1.079,79.6
14:35:44,04/04/2025,73.6,1.078,79.4
14:35:45,04/04/2025,73.5,1.078,79.4
14:35:47,04/04/2025,73.5,1.077,79.4
14:35:47,04/04/2025,73.6,1.077,79.3
14:35:48,04/04/2025,73.5,1.077,79.3
14:35:50,04/04/2025,73.5,1.077,79.3
14:35:51,04/04/2025,73.5,1.077,79.3
14:35:53,04/04/2025,73.5,1.077,79.3
14:35:54,04/04/2025,73.5,1.077,79.3
14:35:56,04/04/2025,73.5,1.077,79.4
14:36:00,04/04/2025,73.5,1.077,79.3
14:36:02,04/04/2025,73.6,1.078,79.4
14:36:03,04/04/2025,73.6,1.078,79.5
14:36:04,04/04/2025,73.6,1.078,79.4
14:36:05,04/04/2025,73.6,1.078,79.4
14:36:06,04/04/2025,73.5,1.077,79.4
14:36:08,04/04/2025,73.5,1.077,79.3
14:36:10,04/04/2025,73.5,1.076,79.3
14:36:11,04/04/2025,73.6,1.078,79.4
14:36:13,04/04/2025,73.5,1.077,79.4
14:36:18,04/04/2025,73.5,1.076,79.2
14:36:19,04/04/2025,73.5,1.077,79.3
14:36:19,04/04/2025,73.5,1.077,79.3
14:36:22,04/04/2025,73.4,1.076,79.1
14:36:23,04/04/2025,73.4,1.076,79.1
14:36:25,04/04/2025,73.4,1.076,79.2
14:36:27,04/04/2025,73.4,1.075,79.1
14:36:28,04/04/2025,73.4,1.076,79.2
14:36:29,04/04/2025,73.4,1.076,79.2
14:36:34,04/04/2025,73.3,1.074,78.8
14:36:35,04/04/2025,73.5,1.076,79.2
14:36:36,04/04/2025,73.4,1.075,79.0
14:36:38,04/04/2025,73.4,1.075,79.1
14:36:41,04/04/2025,73.4,1.076,79.1
14:36:42,04/04/2025,73.5,1.076,79.3
14:36:44,04/04/2025,73.5,1.077,79.3
14:36:45,04/04/2025,73.5,1.077,79.3
14:36:47,04/04/2025,73.5,1.077,79.3
14:36:49,04/04/2025,73.5,1.076,79.3
14:36:51,04/04/2025,73.5,1.077,79.2
14:36:52,04/04/2025,73.5,1.077,79.3
14:36:53,04/04/2025,73.6,1.077,79.3
14:36:54,04/04/2025,74.4,1.09,81.3
14:36:55,04/04/2025,74.4,1.089,81.2
14:36:57,04/04/2025,74.4,1.09,81.2
14:36:57,04/04/2025,74.4,1.091,81.3
14:36:59,04/04/2025,74.4,1.091,81.3
14:37:01,04/04/2025,74.4,1.091,81.3
14:37:02,04/04/2025,74.4,1.091,81.3
14:37:03,04/04/2025,74.4,1.091,81.2
14:37:06,04/04/2025,74.4,1.091,81.4
14:37:07,04/04/2025,74.4,1.091,81.4
14:37:09,04/04/2025,74.4,1.091,81.4
14:37:10,04/04/2025,74.5,1.092,81.5
14:37:11,04/04/2025,74.4,1.091,81.4
14:37:13,04/04/2025,74.4,1.09,81.2
14:37:18,04/04/2025,74.4,1.091,81.3
14:37:20,04/04/2025,74.4,1.091,81.2
14:37:21,04/04/2025,74.4,1.091,81.2
14:37:22,04/04/2025,74.4,1.091,81.4
14:37:23,04/04/2025,74.4,1.091,81.4
14:37:25,04/04/2025,74.4,1.091,81.4
14:37:26,04/04/2025,74.4,1.091,81.3
14:37:27,04/04/2025,74.4,1.091,81.4
14:37:29,04/04/2025,74.4,1.092,81.4
14:37:30,04/04/2025,74.4,1.092,81.4
14:37:32,04/04/2025,74.3,1.09,81.0
14:37:34,04/04/2025,74.4,1.092,81.3
14:37:35,04/04/2025,74.4,1.091,81.2
14:37:36,04/04/2025,74.3,1.091,81.2
14:37:37,04/04/2025,74.5,1.092,81.4
14:37:38,04/04/2025,74.5,1.092,81.6
14:37:40,04/04/2025,74.4,1.092,81.4
14:37:41,04/04/2025,74.3,1.091,81.3
14:37:43,04/04/2025,74.5,1.093,81.6
14:37:44,04/04/2025,74.5,1.093,81.5
14:37:48,04/04/2025,74.5,1.093,81.6
14:37:49,04/04/2025,74.5,1.094,81.6
14:37:53,04/04/2025,74.6,1.094,81.7
14:37:54,04/04/2025,74.5,1.094,81.7
14:37:55,04/04/2025,74.5,1.094,81.7
14:37:56,04/04/2025,74.5,1.093,81.6
14:37:58,04/04/2025,74.5,1.093,81.6
14:37:59,04/04/2025,74.5,1.093,81.6
14:38:00,04/04/2025,74.5,1.093,81.6
14:38:01,04/04/2025,74.5,1.093,81.6
14:38:03,04/04/2025,74.5,1.094,81.7
14:38:06,04/04/2025,74.5,1.093,81.6
14:38:07,04/04/2025,74.5,1.093,81.6
14:38:09,04/04/2025,74.5,1.093,81.6
14:38:10,04/04/2025,74.4,1.091,81.3
14:38:12,04/04/2025,74.4,1.091,81.3
14:38:15,04/04/2025,74.3,1.09,81.1
14:38:16,04/04/2025,74.2,1.089,81.0
14:38:17,04/04/2025,74.3,1.09,81.1
14:38:18,04/04/2025,74.3,1.091,81.2
14:38:21,04/04/2025,74.2,1.089,81.0
14:38:23,04/04/2025,74.3,1.089,81.1
14:38:24,04/04/2025,74.3,1.089,81.1
14:38:25,04/04/2025,74.2,1.089,81.0
14:38:26,04/04/2025,74.2,1.089,80.9
14:38:27,04/04/2025,74.3,1.09,81.0
14:38:30,04/04/2025,74.3,1.09,81.1
14:38:31,04/04/2025,74.2,1.089,81.0
14:38:32,04/04/2025,74.3,1.09,81.1
14:38:34,04/04/2025,74.2,1.09,81.2
14:38:35,04/04/2025,74.3,1.09,81.2
14:38:36,04/04/2025,74.3,1.09,81.2
14:38:37,04/04/2025,74.3,1.09,81.2
14:38:40,04/04/2025,74.3,1.09,81.1
14:38:41,04/04/2025,74.3,1.09,81.1
14:38:43,04/04/2025,74.3,1.089,81.0
14:38:44,04/04/2025,74.2,1.089,81.0
14:38:49,04/04/2025,74.3,1.09,81.0
14:38:50,04/04/2025,74.2,1.089,81.0
14:38:51,04/04/2025,74.2,1.089,81.0
14:38:52,04/04/2025,74.2,1.089,81.0
14:38:53,04/04/2025,74.2,1.089,80.9
14:38:54,04/04/2025,74.2,1.089,81.0
14:38:56,04/04/2025,74.2,1.089,81.0
14:38:59,04/04/2025,74.2,1.088,80.9
14:39:03,04/04/2025,74.2,1.088,80.9
14:39:04,04/04/2025,74.2,1.088,80.8
14:39:04,04/04/2025,74.2,1.089,80.9
14:39:06,04/04/2025,74.3,1.089,81.1
14:39:07,04/04/2025,74.2,1.089,81.0
14:39:08,04/04/2025,74.2,1.089,81.0
14:39:10,04/04/2025,74.2,1.089,80.9
14:39:12,04/04/2025,74.3,1.09,81.0
14:39:13,04/04/2025,74.2,1.089,80.9
14:39:14,04/04/2025,74.2,1.089,81.0
14:39:15,04/04/2025,74.2,1.089,81.0
14:39:19,04/04/2025,74.2,1.088,80.9
14:39:20,04/04/2025,74.2,1.089,81.0
14:39:22,04/04/2025,74.3,1.089,81.1
14:39:24,04/04/2025,74.3,1.09,81.1
14:39:25,04/04/2025,74.3,1.089,81.1
14:39:28,04/04/2025,74.2,1.089,81.0
14:39:28,04/04/2025,74.2,1.089,81.0
14:39:30,04/04/2025,74.3,1.09,81.1
14:39:31,04/04/2025,74.3,1.09,81.1
14:39:32,04/04/2025,74.3,1.09,81.1
14:39:35,04/04/2025,74.3,1.09,81.1
14:39:35,04/04/2025,74.3,1.09,81.1
14:39:36,04/04/2025,74.3,1.09,81.1
14:39:38,04/04/2025,74.3,1.09,81.1
14:39:39,04/04/2025,74.3,1.09,81.1
14:39:40,04/04/2025,74.3,1.09,81.1
14:39:41,04/04/2025,74.3,1.09,81.1
14:39:44,04/04/2025,74.3,1.09,81.2
14:39:46,04/04/2025,74.3,1.09,81.2
14:39:47,04/04/2025,74.3,1.09,81.1
14:39:48,04/04/2025,74.3,1.09,81.1
14:39:49,04/04/2025,74.3,1.09,81.1
14:39:50,04/04/2025,74.3,1.09,81.1
14:39:52,04/04/2025,74.3,1.09,81.1
14:39:53,04/04/2025,74.3,1.09,81.2
14:39:55,04/04/2025,74.3,1.09,81.2
14:39:56,04/04/2025,74.3,1.09,81.1
14:39:58,04/04/2025,74.3,1.09,81.1
14:39:59,04/04/2025,74.2,1.088,80.9
14:40:00,04/04/2025,74.2,1.089,80.9
14:40:03,04/04/2025,74.2,1.088,80.8
14:40:07,04/04/2025,74.2,1.088,80.9
14:40:09,04/04/2025,74.2,1.088,80.9
14:40:10,04/04/2025,74.2,1.089,80.9
14:40:13,04/04/2025,74.3,1.09,81.2
14:40:14,04/04/2025,74.3,1.09,81.1
14:40:16,04/04/2025,74.3,1.089,81.1
14:40:17,04/04/2025,74.3,1.089,81.1
14:40:18,04/04/2025,74.3,1.089,81.1
14:40:19,04/04/2025,74.3,1.09,81.1
14:40:20,04/04/2025,74.3,1.09,81.1
14:40:22,04/04/2025,74.3,1.09,81.1
14:40:24,04/04/2025,74.3,1.09,81.1
14:40:25,04/04/2025,74.2,1.089,81.0
14:40:26,04/04/2025,74.3,1.09,81.1
14:40:27,04/04/2025,74.3,1.09,81.1
14:40:29,04/04/2025,74.3,1.09,81.1
14:40:30,04/04/2025,74.3,1.09,81.1
14:40:31,04/04/2025,74.3,1.09,81.1
14:40:32,04/04/2025,74.3,1.09,81.1
14:40:33,04/04/2025,74.2,1.089,81.0
14:40:34,04/04/2025,74.2,1.088,80.9
14:40:36,04/04/2025,74.2,1.088,81.0
14:40:37,04/04/2025,74.2,1.089,81.0
14:40:38,04/04/2025,74.3,1.089,81.0
14:40:40,04/04/2025,74.3,1.089,81.0
14:40:41,04/04/2025,74.3,1.089,81.0
14:40:41,04/04/2025,74.3,1.09,81.0
14:40:43,04/04/2025,74.3,1.089,80.9
14:40:44,04/04/2025,74.3,1.089,81.0
14:40:45,04/04/2025,74.2,1.089,81.0
14:40:46,04/04/2025,74.2,1.089,81.0
14:40:48,04/04/2025,74.3,1.089,81.0
14:40:49,04/04/2025,74.2,1.089,81.0
14:40:51,04/04/2025,74.2,1.088,80.9
14:40:52,04/04/2025,74.2,1.088,80.9
14:40:55,04/04/2025,74.2,1.088,80.8
14:40:57,04/04/2025,74.3,1.089,81.0
14:41:01,04/04/2025,74.2,1.088,80.9
14:41:02,04/04/2025,74.2,1.088,80.9
14:41:03,04/04/2025,74.2,1.088,80.9
14:41:05,04/04/2025,74.2,1.088,80.9
14:41:07,04/04/2025,74.2,1.088,80.9
14:41:09,04/04/2025,74.2,1.088,80.9
14:41:09,04/04/2025,74.2,1.088,80.9
14:41:12,04/04/2025,74.2,1.088,81.0
14:41:16,04/04/2025,74.2,1.088,80.9
14:41:18,04/04/2025,74.2,1.088,80.8
14:41:19,04/04/2025,74.2,1.088,80.9
14:41:20,04/04/2025,74.2,1.088,80.9
14:41:21,04/04/2025,74.2,1.088,80.9
14:41:22,04/04/2025,74.2,1.087,80.8
14:41:23,04/04/2025,74.2,1.088,80.9
14:41:25,04/04/2025,74.2,1.088,80.9
14:41:27,04/04/2025,74.3,1.089,81.0
14:41:28,04/04/2025,74.2,1.089,81.0
14:41:29,04/04/2025,74.3,1.089,80.9
14:41:30,04/04/2025,74.2,1.088,80.9
14:41:31,04/04/2025,74.2,1.088,81.0
14:41:33,04/04/2025,74.2,1.088,81.0
14:41:33,04/04/2025,74.2,1.088,80.9
14:41:35,04/04/2025,74.2,1.088,80.9
14:41:36,04/04/2025,74.2,1.088,80.9
14:41:37,04/04/2025,74.2,1.088,80.8
14:41:39,04/04/2025,74.2,1.088,80.9
14:41:41,04/04/2025,74.1,1.087,80.8
14:41:42,04/04/2025,74.2,1.087,80.8
14:41:44,04/04/2025,74.2,1.088,80.8
14:41:46,04/04/2025,74.2,1.087,80.8
14:41:47,04/04/2025,74.2,1.088,80.8
14:41:48,04/04/2025,74.2,1.087,80.7
14:41:49,04/04/2025,74.1,1.087,80.7
14:41:52,04/04/2025,74.1,1.087,80.7
14:41:53,04/04/2025,74.1,1.086,80.6
14:41:54,04/04/2025,74.1,1.086,80.6
14:41:58,04/04/2025,74.1,1.086,80.6
14:42:00,04/04/2025,74.1,1.086,80.6
14:42:01,04/04/2025,74.1,1.086,80.6
14:42:02,04/04/2025,74.1,1.086,80.6
14:42:03,04/04/2025,74.0,1.085,80.5
14:42:05,04/04/2025,74.1,1.086,80.5
14:42:07,04/04/2025,74.1,1.086,80.7
14:42:08,04/04/2025,74.1,1.086,80.7
14:42:10,04/04/2025,74.1,1.086,80.6
14:42:11,04/04/2025,74.1,1.086,80.6
14:42:11,04/04/2025,74.1,1.086,80.7
14:42:14,04/04/2025,74.1,1.086,80.7
14:42:16,04/04/2025,74.1,1.086,80.7
14:42:17,04/04/2025,74.1,1.087,80.7
14:42:18,04/04/2025,74.1,1.086,80.7
14:42:19,04/04/2025,74.1,1.086,80.6
14:42:22,04/04/2025,74.1,1.086,80.6
14:42:23,04/04/2025,74.1,1.086,80.5
14:42:25,04/04/2025,74.0,1.085,80.5
14:42:26,04/04/2025,74.0,1.085,80.4
14:42:27,04/04/2025,74.0,1.085,80.4
14:42:28,04/04/2025,74.1,1.086,80.5
14:42:29,04/04/2025,74.0,1.085,80.5
14:42:30,04/04/2025,74.1,1.086,80.5
14:42:31,04/04/2025,74.1,1.086,80.6
14:42:35,04/04/2025,74.1,1.086,80.7
14:42:36,04/04/2025,74.1,1.086,80.7
14:42:38,04/04/2025,74.1,1.087,80.7
14:42:39,04/04/2025,74.1,1.086,80.7
14:42:40,04/04/2025,74.1,1.086,80.6
14:42:43,04/04/2025,74.2,1.087,80.7
14:42:44,04/04/2025,74.1,1.086,80.6
14:42:45,04/04/2025,74.1,1.086,80.6
14:42:46,04/04/2025,74.1,1.087,80.7
14:42:47,04/04/2025,74.1,1.086,80.6
14:42:48,04/04/2025,74.1,1.087,80.7
14:42:50,04/04/2025,74.1,1.086,80.7
14:42:52,04/04/2025,74.2,1.087,80.7
14:42:54,04/04/2025,74.1,1.086,80.6
14:42:56,04/04/2025,74.1,1.086,80.6
14:42:57,04/04/2025,74.1,1.086,80.6
14:42:59,04/04/2025,74.1,1.086,80.7
14:43:01,04/04/2025,74.2,1.087,80.9
14:43:03,04/04/2025,74.2,1.087,80.9
14:43:05,04/04/2025,74.2,1.087,80.8
14:43:10,04/04/2025,74.2,1.087,80.7
14:43:11,04/04/2025,74.2,1.087,80.7
14:43:12,04/04/2025,74.2,1.087,80.8
14:43:13,04/04/2025,74.1,1.086,80.7
14:43:14,04/04/2025,74.1,1.086,80.7
14:43:16,04/04/2025,74.2,1.086,80.7
14:43:17,04/04/2025,74.1,1.086,80.7
14:43:18,04/04/2025,74.1,1.086,80.7
14:43:20,04/04/2025,74.1,1.086,80.7
14:43:22,04/04/2025,74.2,1.087,80.8
14:43:24,04/04/2025,74.2,1.087,80.8
14:43:25,04/04/2025,74.2,1.087,80.8
14:43:27,04/04/2025,74.2,1.087,80.8
14:43:28,04/04/2025,74.2,1.087,80.8
14:43:30,04/04/2025,74.2,1.087,80.7
14:43:31,04/04/2025,74.2,1.086,80.7
14:43:32,04/04/2025,74.2,1.087,80.8
14:43:33,04/04/2025,74.1,1.086,80.7
14:43:35,04/04/2025,74.1,1.086,80.7
14:43:37,04/04/2025,74.2,1.087,80.7
14:43:38,04/04/2025,74.1,1.086,80.6
14:43:39,04/04/2025,74.2,1.087,80.8
14:43:40,04/04/2025,74.2,1.087,80.8
14:43:42,04/04/2025,74.2,1.088,80.9
14:43:44,04/04/2025,74.2,1.087,80.8
14:43:45,04/04/2025,74.2,1.087,80.8
14:43:46,04/04/2025,74.2,1.087,80.9
14:43:48,04/04/2025,74.2,1.087,80.8
14:43:50,04/04/2025,74.2,1.087,80.7
14:43:51,04/04/2025,74.2,1.086,80.6
14:43:53,04/04/2025,74.1,1.085,80.6
14:43:55,04/04/2025,74.2,1.086,80.6
14:43:56,04/04/2025,74.1,1.086,80.7
14:43:58,04/04/2025,74.2,1.086,80.7
14:43:59,04/04/2025,74.1,1.086,80.7
14:44:01,04/04/2025,74.2,1.086,80.7
14:44:02,04/04/2025,74.2,1.087,80.8
14:44:03,04/04/2025,74.1,1.085,80.7
14:44:04,04/04/2025,74.1,1.086,80.7
14:44:07,04/04/2025,74.1,1.086,80.6
14:44:09,04/04/2025,74.1,1.086,80.6
14:44:10,04/04/2025,74.3,1.088,80.8
14:44:12,04/04/2025,74.4,1.089,81.1
14:44:14,04/04/2025,74.3,1.088,81.1
14:44:15,04/04/2025,74.3,1.089,81.1
14:44:17,04/04/2025,74.3,1.089,81.1
14:44:18,04/04/2025,74.3,1.089,81.2
14:44:18,04/04/2025,74.3,1.088,81.1
14:44:21,04/04/2025,74.2,1.088,80.9
14:44:22,04/04/2025,74.2,1.087,80.8
14:44:23,04/04/2025,74.2,1.088,80.8
14:44:25,04/04/2025,74.2,1.087,80.7
14:44:27,04/04/2025,74.2,1.087,80.8
14:44:29,04/04/2025,74.2,1.087,80.9
14:44:31,04/04/2025,74.2,1.087,80.8
14:44:32,04/04/2025,74.2,1.087,80.8
14:44:33,04/04/2025,74.2,1.087,80.8
14:44:34,04/04/2025,74.2,1.087,80.8
14:44:35,04/04/2025,74.2,1.088,80.8
14:44:39,04/04/2025,74.2,1.087,80.8
14:44:40,04/04/2025,74.2,1.087,80.8
14:44:41,04/04/2025,74.2,1.087,80.8
14:44:42,04/04/2025,74.2,1.087,80.8
14:44:44,04/04/2025,74.2,1.087,80.8
14:44:45,04/04/2025,74.2,1.086,80.7
14:44:46,04/04/2025,74.2,1.087,80.8
14:44:47,04/04/2025,74.2,1.087,80.8
14:44:49,04/04/2025,74.2,1.087,80.7
14:44:50,04/04/2025,74.2,1.086,80.8
14:44:51,04/04/2025,74.1,1.086,80.7
14:44:53,04/04/2025,74.1,1.085,80.5
14:44:55,04/04/2025,74.1,1.085,80.4
14:44:57,04/04/2025,74.0,1.085,80.4
14:44:58,04/04/2025,74.1,1.085,80.5
14:45:00,04/04/2025,74.1,1.086,80.6
14:45:01,04/04/2025,74.1,1.086,80.7
14:45:02,04/04/2025,74.1,1.086,80.7
14:45:03,04/04/2025,74.1,1.085,80.6
14:45:04,04/04/2025,74.1,1.085,80.5
14:45:06,04/04/2025,74.1,1.085,80.5
14:45:08,04/04/2025,74.2,1.086,80.7
14:45:09,04/04/2025,74.1,1.086,80.6
14:45:10,04/04/2025,74.1,1.086,80.7
14:45:11,04/04/2025,74.1,1.085,80.6
14:45:12,04/04/2025,74.1,1.086,80.7
14:45:14,04/04/2025,74.2,1.086,80.7
14:45:17,04/04/2025,74.1,1.086,80.6
14:45:18,04/04/2025,74.2,1.086,80.6
14:45:20,04/04/2025,74.2,1.087,80.8
14:45:21,04/04/2025,74.1,1.086,80.7
14:45:22,04/04/2025,74.2,1.087,80.8
14:45:23,04/04/2025,74.2,1.086,80.8
14:45:24,04/04/2025,74.2,1.086,80.7
14:45:25,04/04/2025,74.1,1.086,80.6
14:45:26,04/04/2025,74.2,1.086,80.6
14:45:29,04/04/2025,74.1,1.086,80.6
14:45:33,04/04/2025,74.2,1.087,80.8
14:45:34,04/04/2025,74.2,1.087,80.8
14:45:35,04/04/2025,74.2,1.086,80.7
14:45:36,04/04/2025,74.1,1.085,80.6
14:45:37,04/04/2025,74.1,1.086,80.5
14:45:39,04/04/2025,74.1,1.086,80.6
14:45:40,04/04/2025,74.2,1.087,80.8
14:45:42,04/04/2025,74.2,1.086,80.9
14:45:43,04/04/2025,74.2,1.087,80.8
14:45:44,04/04/2025,74.2,1.087,80.8
14:45:45,04/04/2025,74.1,1.086,80.6
14:45:46,04/04/2025,74.2,1.086,80.6
14:45:48,04/04/2025,74.2,1.087,80.8
14:45:50,04/04/2025,74.2,1.087,80.9
14:45:51,04/04/2025,74.2,1.086,80.8
14:45:52,04/04/2025,74.2,1.087,80.8
14:45:54,04/04/2025,74.2,1.087,80.8
14:45:55,04/04/2025,74.2,1.087,80.8
14:45:56,04/04/2025,74.2,1.087,80.9
14:45:57,04/04/2025,74.3,1.088,81.0
14:45:58,04/04/2025,74.3,1.087,81.0
14:46:00,04/04/2025,74.3,1.088,80.8
14:46:01,04/04/2025,74.3,1.087,80.8
14:46:03,04/04/2025,74.2,1.087,80.9
14:46:04,04/04/2025,74.3,1.088,81.1
14:46:05,04/04/2025,74.3,1.088,81.1
14:46:07,04/04/2025,74.3,1.088,81.0
14:46:08,04/04/2025,74.3,1.088,80.9
14:46:09,04/04/2025,74.3,1.088,80.9
14:46:12,04/04/2025,74.3,1.087,81.0
14:46:15,04/04/2025,74.2,1.087,80.9
14:46:18,04/04/2025,74.2,1.087,80.8
14:46:19,04/04/2025,74.2,1.087,80.8
14:46:20,04/04/2025,74.2,1.087,80.9
14:46:21,04/04/2025,74.2,1.087,81.0
14:46:24,04/04/2025,74.2,1.087,80.8
14:46:27,04/04/2025,74.2,1.087,80.8
14:46:28,04/04/2025,74.3,1.088,80.8
14:46:29,04/04/2025,74.2,1.087,80.8
14:46:30,04/04/2025,74.2,1.087,80.8
14:46:31,04/04/2025,74.2,1.087,80.8
14:46:35,04/04/2025,74.3,1.088,81.0
14:46:36,04/04/2025,74.2,1.087,80.9
14:46:37,04/04/2025,74.2,1.087,80.8
14:46:38,04/04/2025,74.2,1.087,80.7
14:46:39,04/04/2025,74.2,1.087,80.7
